data,temperatura,umidità_relativa,precipitazione,direzione_vento,radiazione_globale,velocità_vento
2022-07-15T19:00:00Z,36.6,24.5,0,247,174,2
2022-07-15T20:00:00Z,33.3,36.3,0,223,15.2,2
2022-07-15T21:00:00Z,30.7,43.3,0,222,0,1.9
2022-07-15T22:00:00Z,29.7,42.7,0,250,0,1.6
2022-07-15T23:00:00Z,28.7,45,0,288,0,1.6
2022-07-16T00:00:00Z,27.2,49.5,0,171,0,1.2
2022-07-16T01:00:00Z,25.5,56,0,294,0,0.7
2022-07-16T02:00:00Z,25.5,55.5,0,353,0,1.1
2022-07-16T03:00:00Z,24.7,57.8,0,354,0,0.7
2022-07-16T04:00:00Z,23.8,62,0,178,0,0.9
2022-07-16T05:00:00Z,24.9,57.7,0,114,0,1.7
2022-07-16T06:00:00Z,24.8,58.3,0,100,43.7,1.3
2022-07-16T07:00:00Z,26.5,52.7,0,88,181.5,2
2022-07-16T08:00:00Z,27.6,48.8,0,107,352.8,2.4
2022-07-16T09:00:00Z,28.7,46.3,0,98,527.5,2.3
2022-07-16T10:00:00Z,30,43.2,0,132,682.8,2.6
2022-07-16T11:00:00Z,31.3,39.8,0,109,801,2.3
2022-07-16T12:00:00Z,32.1,38.2,0,98,881,2.4
2022-07-16T13:00:00Z,33.6,34.7,0,92,908.2,2
2022-07-16T14:00:00Z,34.3,34,0,90,885,2.2
2022-07-16T15:00:00Z,35.2,32.7,0,152,807.8,2.1
2022-07-16T16:00:00Z,35.6,32.2,0,167,685.8,2.2
2022-07-16T17:00:00Z,35.6,32.2,0,157,533,2.2
2022-07-16T18:00:00Z,35.5,32.5,0,170,347.2,2.1
2022-07-16T19:00:00Z,34.5,34.2,0,170,166.5,2.1
2022-07-16T20:00:00Z,32,40.7,0,151,14.3,1.8
2022-07-16T21:00:00Z,29.7,47,0,168,0,1
2022-07-16T22:00:00Z,27.8,54,0,128,0,0.8
2022-07-16T23:00:00Z,26.4,60.3,0,167,0,0.2
2022-07-17T00:00:00Z,25.6,64.2,0,51,0,0.4
2022-07-17T01:00:00Z,25.3,65.2,0,51,0,0.5
2022-07-17T02:00:00Z,26,61.7,0,76,0,0.9
2022-07-17T03:00:00Z,25.9,59.8,0,61,0,1.1
2022-07-17T04:00:00Z,25.9,55.5,0,58,0,1.2
2022-07-17T05:00:00Z,25.5,54.8,0,66,0,0.9
2022-07-17T06:00:00Z,25.8,52.7,0,102,23,1.6
2022-07-17T07:00:00Z,26.3,57,0,114,155.8,2
2022-07-17T08:00:00Z,27.7,54.3,0,112,289.5,2.4
2022-07-17T09:00:00Z,28.8,48.7,0,121,444.7,3
2022-07-17T10:00:00Z,30.5,39.7,0,104,558,3.2
2022-07-17T11:00:00Z,31.2,38.3,0,111,632.8,3
2022-07-17T12:00:00Z,32.6,37.5,0,104,860.3,3.1
2022-07-17T13:00:00Z,33.5,36.5,0,123,889.7,3
2022-07-17T14:00:00Z,34.5,34.3,0,138,861.5,2.5
2022-07-17T15:00:00Z,34.9,32.3,0,135,788.3,2.5
2022-07-17T16:00:00Z,34.9,35,0,119,669.5,2.5
2022-07-17T17:00:00Z,34.4,36.3,0,131,519.8,2.7
2022-07-17T18:00:00Z,34.2,36.5,0,131,331.2,2.5
2022-07-17T19:00:00Z,33,39.7,0,141,153.2,2.5
2022-07-17T20:00:00Z,31,46,0,116,13.7,1.5
2022-07-17T21:00:00Z,29.3,50.8,0,89,0,1.1
2022-07-17T22:00:00Z,28.6,52.8,0,69,0,0.8
2022-07-17T23:00:00Z,28.2,52.5,0,72,0,1.2
2022-07-18T00:00:00Z,27.8,52,0,73,0,1.6
2022-07-18T01:00:00Z,26.8,54.7,0,71,0,1.4
2022-07-18T02:00:00Z,26,55,0,73,0,1.3
2022-07-18T03:00:00Z,25.4,56.5,0,49,0,1.2
2022-07-18T04:00:00Z,25.1,55.8,0,55,0,1.2
2022-07-18T05:00:00Z,25.1,56.5,0,59,0,1
2022-07-18T06:00:00Z,26.4,50,0,78,42.7,1.3
2022-07-18T07:00:00Z,27.4,45.3,0,83,153.7,1.7
2022-07-18T08:00:00Z,28.8,40.2,0,86,337.2,2.5
2022-07-18T09:00:00Z,29.6,36.2,0,116,514.3,2.9
2022-07-18T10:00:00Z,30.8,34,0,104,667,2.6
2022-07-18T11:00:00Z,32.1,32.8,0,124,796.2,2.6
2022-07-18T12:00:00Z,33.1,31.8,0,113,878,2.5
2022-07-18T13:00:00Z,33.9,31.5,0,116,905.8,2.4
2022-07-18T14:00:00Z,34.5,30.2,0,121,881.5,2.4
2022-07-18T15:00:00Z,34.9,30.2,0,111,804.7,2.4
2022-07-18T16:00:00Z,34.8,31.2,0,117,681.2,2.4
2022-07-18T17:00:00Z,34.4,32.8,0,116,519.3,2.5
2022-07-18T18:00:00Z,33.9,34.5,0,121,334.7,2.5
2022-07-18T19:00:00Z,32.9,36.7,0,109,156.3,2.1
2022-07-18T20:00:00Z,30.9,40.5,0,109,16.2,1.6
2022-07-18T21:00:00Z,28.9,45.8,0,98,0,0.6
2022-07-18T22:00:00Z,28,50.7,0,59,0,1.1
2022-07-18T23:00:00Z,28.5,47.2,0,92,0,2.3
2022-07-19T00:00:00Z,27.7,48,0,73,0,2
2022-07-19T01:00:00Z,26.4,52.3,0,54,0,1.4
2022-07-19T02:00:00Z,26.1,50,0,50,0,1.4
2022-07-19T03:00:00Z,26.6,46.3,0,63,0,1.2
2022-07-19T04:00:00Z,25.7,48.5,0,50,0,0.6
2022-07-19T05:00:00Z,23.8,56.7,0,173,0,0.2
2022-07-19T06:00:00Z,24.7,56.8,0,76,30.7,0.7
2022-07-19T07:00:00Z,27.9,47.5,0,45,173,1.1
2022-07-19T08:00:00Z,30,38.8,0,67,283.8,1.5
2022-07-19T09:00:00Z,31.6,34.3,0,111,495.8,2.1
2022-07-19T10:00:00Z,32.2,32.3,0,141,652.8,2.6
2022-07-19T11:00:00Z,33,30.8,0,118,784.3,2.4
2022-07-19T12:00:00Z,34.4,26.3,0,133,867,2.2
2022-07-19T13:00:00Z,34.9,25.5,0,143,889.3,2.6
2022-07-19T14:00:00Z,35.3,25.2,0,133,864,2.5
2022-07-19T15:00:00Z,35.8,25.3,0,133,790.5,2.2
2022-07-19T16:00:00Z,35.6,25.8,0,124,672.7,2.3
2022-07-19T17:00:00Z,35.5,26.2,0,156,517.8,2.6
2022-07-19T18:00:00Z,34.9,27.2,0,131,338.2,2.4
2022-07-19T19:00:00Z,34,28.2,0,123,163.2,2.3
2022-07-19T20:00:00Z,31.5,32,0,115,13.5,1.6
2022-07-19T21:00:00Z,29.1,36.2,0,110,0,0.7
2022-07-19T22:00:00Z,26.5,43.7,0,120,0,0
2022-07-19T23:00:00Z,25.6,48,0,72,0,0.3
2022-07-20T00:00:00Z,25.3,51.2,0,65,0,0.3
2022-07-20T01:00:00Z,25.6,51.5,0,45,0,0.7
2022-07-20T02:00:00Z,25.9,49,0,38,0,1.1
2022-07-20T03:00:00Z,25.5,47.7,0,32,0,0.9
2022-07-20T04:00:00Z,24.8,49.5,0,13,0,0.8
2022-07-20T05:00:00Z,23.9,52.8,0,25,0,0.5
2022-07-20T06:00:00Z,24.6,51.2,0,31,14.2,0.6
2022-07-20T07:00:00Z,27.9,43.5,0,48,155.7,0.8
2022-07-20T08:00:00Z,31,32.8,0,75,335.5,1.6
2022-07-20T09:00:00Z,32.9,23.7,0,124,515.3,1.9
2022-07-20T10:00:00Z,34,22.5,0,100,668,1.9
2022-07-20T11:00:00Z,34.7,23.5,0,116,785.8,2.1
2022-07-20T12:00:00Z,35.4,23.2,0,151,860.5,2.3
2022-07-20T13:00:00Z,36.6,21.7,0,148,884.7,2.4
2022-07-20T14:00:00Z,36.4,21.5,0,125,857.3,2.3
2022-07-20T15:00:00Z,37.1,21.2,0,98,789.8,2.2
2022-07-20T16:00:00Z,36.9,21.2,0,153,674.5,2.5
2022-07-20T17:00:00Z,36.6,20.5,0,129,493.5,2.4
2022-07-20T18:00:00Z,35.9,21,0,139,317.5,2.2
2022-07-20T19:00:00Z,35.2,21.7,0,120,153.5,1.8
2022-07-20T20:00:00Z,32,27.2,0,125,4.5,0.9
2022-07-20T21:00:00Z,28.7,35.5,0,108,0,0.3
2022-07-20T22:00:00Z,27.3,40.7,0,162,0,0.1
2022-07-20T23:00:00Z,27.5,39.7,0,60,0,0.7
2022-07-21T00:00:00Z,28,38.3,0,45,0,1.1
2022-07-21T01:00:00Z,28.4,37.3,0,50,0,1.4
2022-07-21T02:00:00Z,28,41,0,58,0,1.6
2022-07-21T03:00:00Z,27,43.2,0,42,0,1
2022-07-21T04:00:00Z,25.7,45.7,0,22,0,0.6
2022-07-21T05:00:00Z,25,47.8,0,39,0,0.7
2022-07-21T06:00:00Z,25.9,45,0,59,30.8,1.1
2022-07-21T07:00:00Z,28.3,39.7,0,63,160,1.4
2022-07-21T08:00:00Z,29.8,35.8,0,73,326.7,2.2
2022-07-21T09:00:00Z,31.4,30.3,0,91,504.5,2.2
2022-07-21T10:00:00Z,33.1,27.8,0,112,659.2,2.5
2022-07-21T11:00:00Z,34.3,23.5,0,126,782,2.9
2022-07-21T12:00:00Z,35.5,22.8,0,104,861.2,2.2
2022-07-21T13:00:00Z,36.4,22.2,0,154,893,2.8
2022-07-21T14:00:00Z,36.6,22.8,0,116,866,2.2
2022-07-21T15:00:00Z,37.5,22.5,0,144,789.5,2.2
2022-07-21T16:00:00Z,37.1,23.3,0,112,669.5,2.3
2022-07-21T17:00:00Z,37.4,24,0,156,508.5,2.2
2022-07-21T18:00:00Z,37.2,24.8,0,151,325.3,1.8
2022-07-21T19:00:00Z,36.3,27.2,0,160,148.7,1.5
2022-07-21T20:00:00Z,33.4,33,0,156,12.3,1.3
2022-07-21T21:00:00Z,30.2,41.3,0,168,0,0.7
2022-07-21T22:00:00Z,28.5,46.3,0,195,0,0.4
2022-07-21T23:00:00Z,27.5,50.2,0,316,0,0.3
2022-07-22T00:00:00Z,26.7,53.2,0,214,0,0.1
2022-07-22T01:00:00Z,25.8,55.7,0,224,0,0.1
2022-07-22T02:00:00Z,25.2,57.5,0,58,0,0.1
2022-07-22T03:00:00Z,24.5,58,0,210,0,0.1
2022-07-22T04:00:00Z,23.9,59.3,0,194,0,0.3
2022-07-22T05:00:00Z,23.3,60.2,0,194,0,0.1
2022-07-22T06:00:00Z,24.7,57.7,0,91,33.2,0.1
2022-07-22T07:00:00Z,29.1,45.5,0,88,157.5,0.4
2022-07-22T08:00:00Z,31.3,36.3,0,49,316.8,1
2022-07-22T09:00:00Z,32.4,32.2,0,46,509.2,1.5
2022-07-22T10:00:00Z,34.5,28,0,105,652.8,1.9
2022-07-22T11:00:00Z,35.8,23.7,0,139,775.3,2.5
2022-07-22T12:00:00Z,36.8,21,0,131,858.3,2.2
2022-07-22T13:00:00Z,37.6,20.8,0,149,882.3,2.2
2022-07-22T14:00:00Z,38.2,20.2,0,140,855.8,2.3
2022-07-22T15:00:00Z,38.5,20.3,0,120,783.3,2.2
2022-07-22T16:00:00Z,38.4,21.5,0,137,664.2,2.3
2022-07-22T17:00:00Z,38.2,22.3,0,150,507,2.6
2022-07-22T18:00:00Z,37.6,24,0,141,318.5,2.3
2022-07-22T19:00:00Z,34.9,28.2,0,141,47.7,1.8
2022-07-22T20:00:00Z,32.6,32.2,0,145,2.8,0.7
2022-07-22T21:00:00Z,29.7,38.8,0,207,0,0.2
2022-07-22T22:00:00Z,29.4,42.5,0,200,0,0.9
2022-07-22T23:00:00Z,30.8,40.7,0,258,0,1.3
2022-07-23T00:00:00Z,29.9,41.2,0,268,0,1.1
2022-07-23T01:00:00Z,28.9,41.8,0,281,0,1.1
2022-07-23T02:00:00Z,28.8,40.7,0,304,0,1.2
2022-07-23T03:00:00Z,28.1,42.8,0,315,0,1.2
2022-07-23T04:00:00Z,25.2,52.5,0,231,0,0.3
2022-07-23T05:00:00Z,24.3,57,0,205,0,0.8
2022-07-23T06:00:00Z,25.4,54.5,0,283,30.8,0.6
2022-07-23T07:00:00Z,28.8,43.7,0,319,134.2,1.8
2022-07-23T08:00:00Z,29.8,38.5,0,346,245.7,1.6
2022-07-23T09:00:00Z,32.4,35.3,0,280,446.5,1.6
2022-07-23T10:00:00Z,33.1,35.5,0,233,613.5,2.1
2022-07-23T11:00:00Z,34.2,39.3,0,247,756.7,2.2
2022-07-23T12:00:00Z,35,40,0,210,848.7,2.3
2022-07-23T13:00:00Z,34.9,39,0,195,722.8,2.4
2022-07-23T14:00:00Z,36.1,35.7,0,171,665.2,2
2022-07-23T15:00:00Z,36.1,37.7,0,218,527.2,2
2022-07-23T16:00:00Z,36.1,35.7,0,241,570.2,2.1
2022-07-23T17:00:00Z,35.8,35.7,0,281,332.2,1.9
2022-07-23T18:00:00Z,35.1,41.2,0,257,218,1.8
2022-07-23T19:00:00Z,33.6,47,0,275,70.7,1.6
2022-07-23T20:00:00Z,32.2,50,0,214,26.8,2.4
2022-07-23T21:00:00Z,30.5,52.7,0,230,0,2.2
2022-07-23T22:00:00Z,29.2,55,0,230,0,2.1
2022-07-23T23:00:00Z,28.3,59.8,0,239,0,2.1
2022-07-24T00:00:00Z,27.5,62.8,0,283,0,1.8
2022-07-24T01:00:00Z,26.9,64.3,0,274,0,1.3
2022-07-24T02:00:00Z,26.4,66,0,273,0,1.1
2022-07-24T03:00:00Z,26.1,69.3,0,256,0,0.8
2022-07-24T04:00:00Z,25.9,72.5,0,247,0,0.4
2022-07-24T05:00:00Z,25.9,73.5,0,217,0,0.4
2022-07-24T06:00:00Z,26.1,73.7,0,198,18.7,0.5
2022-07-24T07:00:00Z,28.5,64.8,0,121,126.7,0.7
2022-07-24T08:00:00Z,29.5,59.7,0,228,170.7,1.1
2022-07-24T09:00:00Z,31.7,48.8,0,214,447.7,1.4
2022-07-24T10:00:00Z,32.2,46.5,0,209,455.3,1.6
2022-07-24T11:00:00Z,33.6,43.5,0,237,615.7,1.8
2022-07-24T12:00:00Z,34.2,41.7,0,144,618.5,2
2022-07-24T13:00:00Z,35.7,38.8,0,104,745,1.8
2022-07-24T14:00:00Z,35.8,39.5,0,190,644.2,2.2
2022-07-24T15:00:00Z,36.2,37.8,0,199,709.8,2.3
2022-07-24T16:00:00Z,36.6,37.3,0,171,647.2,2.5
2022-07-24T17:00:00Z,36.2,37,0,137,480.2,2.4
2022-07-24T18:00:00Z,35.8,36.5,0,146,311.2,2.3
2022-07-24T19:00:00Z,34.9,36.2,0,138,143.5,2.1
2022-07-24T20:00:00Z,32.5,41.2,0,129,12.5,1.6
2022-07-24T21:00:00Z,30,47,0,120,0,0.6
2022-07-24T22:00:00Z,28.1,53.2,0,213,0,0.1
2022-07-24T23:00:00Z,26.8,57.2,0,222,0,0.1
2022-07-25T00:00:00Z,26.3,59.3,0,231,0,0.2
2022-07-25T01:00:00Z,25.4,61.8,0,218,0,0.2
2022-07-25T02:00:00Z,24.8,64.2,0,175,0,0.3
2022-07-25T03:00:00Z,24.9,64.2,0,14,0,0.3
2022-07-25T04:00:00Z,24.5,67,0,4,0,0.3
2022-07-25T05:00:00Z,24.2,67.8,0,353,0,0.1
2022-07-25T06:00:00Z,25.8,63,0,172,30,0.3
2022-07-25T07:00:00Z,28.4,54,0,151,100.8,0.8
2022-07-25T08:00:00Z,30.7,45.3,0,134,278.7,1.6
2022-07-25T09:00:00Z,31.9,41.7,0,102,465.5,1.9
2022-07-25T10:00:00Z,33,34.7,0,131,499.2,2
2022-07-25T11:00:00Z,33.9,33.7,0,144,510.3,2
2022-07-25T12:00:00Z,36,30.8,0,114,841.5,1.9
2022-07-25T13:00:00Z,37.1,29.5,0,188,863,2.1
2022-07-25T14:00:00Z,37.8,29.7,0,195,839,2.3
2022-07-25T15:00:00Z,38.4,28.3,0,217,768.7,2
2022-07-25T16:00:00Z,38.4,28.7,0,217,643.2,2.3
2022-07-25T17:00:00Z,38,30.7,0,201,471.5,2.5
2022-07-25T18:00:00Z,37.4,31.8,0,214,294.5,2.4
2022-07-25T19:00:00Z,35.4,32.8,0,267,38.2,1.6
2022-07-25T20:00:00Z,33.7,38.2,0,237,0,2.6
2022-07-25T21:00:00Z,28.1,62.8,0,281,0,3.5
2022-07-25T22:00:00Z,24.9,74.7,0,279,0,2
2022-07-25T23:00:00Z,24,77.5,0,251,0,2
2022-07-26T00:00:00Z,25.1,65.3,0,294,0,1.9
2022-07-26T01:00:00Z,24.5,71.5,0,225,0,1.3
2022-07-26T02:00:00Z,23.3,78.7,0,223,0,1.7
2022-07-26T03:00:00Z,22.9,77.3,0,227,0,1.1
2022-07-26T04:00:00Z,22.9,74.8,0,290,0,1.1
2022-07-26T05:00:00Z,22.4,77.2,0,288,0,0.9
2022-07-26T06:00:00Z,22.1,80,0,40,25.7,0.2
2022-07-26T07:00:00Z,25.3,67.3,0,326,153.8,1
2022-07-26T08:00:00Z,27.6,59.5,0,15,327.8,0.9
2022-07-26T09:00:00Z,29.5,53.2,0,35,508,1
2022-07-26T10:00:00Z,30.9,46.8,0,323,660.7,1.8
2022-07-26T11:00:00Z,32.6,42.2,0,257,785.2,1.7
2022-07-26T12:00:00Z,34.5,39.7,0,180,851.7,2
2022-07-26T13:00:00Z,35,38.7,0,193,891.2,2.6
2022-07-26T14:00:00Z,35.2,37.2,0,185,866.7,2.8
2022-07-26T15:00:00Z,35.8,32.7,0,180,793,2.6
2022-07-26T16:00:00Z,35.7,31.3,0,162,669.7,2.5
2022-07-26T17:00:00Z,35.3,35,0,136,481.7,2.9
2022-07-26T18:00:00Z,34.5,37,0,127,254.5,2.7
2022-07-26T19:00:00Z,32.6,41,0,125,59,2.5
2022-07-26T20:00:00Z,31.8,41.3,0,115,12.8,2.8
2022-07-26T21:00:00Z,29.5,48.3,0,83,0,3.9
2022-07-26T22:00:00Z,25.6,70.5,0,335,0,2.5
2022-07-26T23:00:00Z,23.5,80.8,0,166,0,3.1
2022-07-27T00:00:00Z,22.4,69.8,0,343,0,3.1
2022-07-27T01:00:00Z,22.3,72.7,0,87,0,1.4
2022-07-27T02:00:00Z,21.7,76.2,0,338,0,2.7
2022-07-27T03:00:00Z,22.6,70.3,0,43,0,2
2022-07-27T04:00:00Z,21.7,76.7,0,208,0,0.7
2022-07-27T05:00:00Z,21.2,78,0,165,0,0.7
2022-07-27T06:00:00Z,21,78.2,0,336,17.7,0.8
2022-07-27T07:00:00Z,23.4,69,0,66,125.3,0.6
2022-07-27T08:00:00Z,25.9,60,0,59,389.7,1.2
2022-07-27T09:00:00Z,27.9,50,0,184,502.2,1.4
2022-07-27T10:00:00Z,28.9,47.3,0,341,634,1.6
2022-07-27T11:00:00Z,29.9,44.2,0,309,790.3,2.1
2022-07-27T12:00:00Z,31.6,39.3,0,234,888.3,2.2
2022-07-27T13:00:00Z,32.5,35.8,0,153,912.2,2.6
2022-07-27T14:00:00Z,32,34.8,0,118,887.7,3.3
2022-07-27T15:00:00Z,32.2,36.3,0,136,803,2.9
2022-07-27T16:00:00Z,31.9,38.2,0,124,683.2,2.9
2022-07-27T17:00:00Z,32.1,37.3,0,117,519.5,2.3
2022-07-27T18:00:00Z,31.6,38.7,0,127,330.8,2.4
2022-07-27T19:00:00Z,30.9,40.5,0,121,149.5,1.9
2022-07-27T20:00:00Z,28.5,49,0,119,9.5,1.6
2022-07-27T21:00:00Z,26.5,55.5,0,113,0,0.9
2022-07-27T22:00:00Z,25.7,56.7,0,106,0,0.8
2022-07-27T23:00:00Z,25.4,59,0,56,0,0.8
2022-07-28T00:00:00Z,25.2,60.5,0,58,0,1.2
2022-07-28T01:00:00Z,25.2,61.7,0,83,0,1.3
2022-07-28T02:00:00Z,25.2,61,0,97,0,2.2
2022-07-28T03:00:00Z,24.5,63.3,0,98,0,2.1
2022-07-28T04:00:00Z,23.6,67.3,0,63,0,1.7
2022-07-28T05:00:00Z,22.8,70.2,0,57,0,0.9
2022-07-28T06:00:00Z,22.5,72.2,0,76,28.7,0.4
2022-07-28T07:00:00Z,26.3,57,0,67,189.8,1.4
2022-07-28T08:00:00Z,27.4,48.5,0,86,242.5,2.6
2022-07-28T09:00:00Z,28.5,44.5,0,103,401.2,2.3
2022-07-28T10:00:00Z,29.9,40.8,0,117,649.5,3
2022-07-28T11:00:00Z,30.7,39.8,0,107,786.8,2.9
2022-07-28T12:00:00Z,31.4,38.7,0,118,804.7,2.8
2022-07-28T13:00:00Z,32.5,36.2,0,133,882,2.7
2022-07-28T14:00:00Z,33,34.8,0,132,857.3,2.6
2022-07-28T15:00:00Z,33.1,34,0,123,764.3,3
2022-07-28T16:00:00Z,32.7,35.7,0,141,589.3,3
2022-07-28T17:00:00Z,32.8,36,0,139,465.7,2.9
2022-07-28T18:00:00Z,31.5,43.5,0,145,222.8,3.3
2022-07-28T19:00:00Z,29.5,47.8,0,126,12.3,2.1
2022-07-28T20:00:00Z,28.1,56.2,0,167,0,1.6
2022-07-28T21:00:00Z,23.7,77.7,0,350,0,3.4
2022-07-28T22:00:00Z,21.6,83.3,0,32,0,2.6
2022-07-28T23:00:00Z,21.8,79.8,0,349,0,2
2022-07-29T00:00:00Z,21.1,83,0,89,0,0.8
2022-07-29T01:00:00Z,20.6,86,0,41,0,0.8
2022-07-29T02:00:00Z,21,84.7,0,193,0,0.6
2022-07-29T03:00:00Z,21,83.8,0,150,0,0.6
2022-07-29T04:00:00Z,21,84,0,190,0,0.4
2022-07-29T05:00:00Z,20.7,81.5,0,281,0,0.5
2022-07-29T06:00:00Z,20.6,77.2,0,193,10.5,0.3
2022-07-29T07:00:00Z,22.3,72.8,0,106,103.8,0.7
2022-07-29T08:00:00Z,25.6,62.2,0,72,319.2,1
2022-07-29T09:00:00Z,26.7,56.5,0,44,428.7,1.2
2022-07-29T10:00:00Z,28.6,48.2,0,113,598.5,1.7
2022-07-29T11:00:00Z,30.4,43.2,0,149,779,1.9
2022-07-29T12:00:00Z,31,41.3,0,135,636.7,2.1
2022-07-29T13:00:00Z,32.2,40,0,168,752.5,2.2
2022-07-29T14:00:00Z,32.6,39.8,0,164,660.2,2
2022-07-29T15:00:00Z,33.3,37.8,0,173,612.7,1.7
2022-07-29T16:00:00Z,32.1,40.2,0,256,228.5,1.8
2022-07-29T17:00:00Z,26.5,65.7,0,174,42.8,3.3
2022-07-29T18:00:00Z,20.7,93.7,0,195,0,1.9
2022-07-29T19:00:00Z,20.4,94.3,0,354,0,1.5
2022-07-29T20:00:00Z,20.5,95.2,0,31,20.5,1.4
2022-07-29T21:00:00Z,20.4,95.2,0,53,0,0.9
2022-07-29T22:00:00Z,19.8,96.5,0,198,0,0.8
2022-07-29T23:00:00Z,19.4,97.8,0,39,0,0.4
2022-07-30T00:00:00Z,19.4,98,0,222,0,0.5
2022-07-30T01:00:00Z,19.3,98.7,0,150,0,0.5
2022-07-30T02:00:00Z,19.7,98.8,0,321,0,1.1
2022-07-30T03:00:00Z,19.4,97.8,0,286,0,0.7
2022-07-30T04:00:00Z,19.1,98,0,265,0,0.8
2022-07-30T05:00:00Z,18.9,97.7,0,282,0,0.7
2022-07-30T06:00:00Z,18.6,98.2,0,67,30.8,0.2
2022-07-30T07:00:00Z,21.3,88.8,0,145,129,0.5
2022-07-30T08:00:00Z,23.9,71.7,0,118,317.7,0.6
2022-07-30T09:00:00Z,25.3,62.3,0,85,523.8,1.2
2022-07-30T10:00:00Z,26.5,60,0,172,669.2,1.9
2022-07-30T11:00:00Z,28.1,52.3,0,160,802.3,2.3
2022-07-30T12:00:00Z,30,46.2,0,168,888.7,2.2
2022-07-30T13:00:00Z,30.8,45.7,0,186,911.8,2.8
2022-07-30T14:00:00Z,31.9,41.2,0,176,881.3,2.6
2022-07-30T15:00:00Z,33.3,36.2,0,198,794,2.4
2022-07-30T16:00:00Z,33.7,35,0,207,694.8,2.3
2022-07-30T17:00:00Z,34,32.3,0,252,544.8,2.1
2022-07-30T18:00:00Z,33.6,22.3,0,330,345.8,3.1
2022-07-30T19:00:00Z,32.6,17.3,0,346,161.2,4.3
2022-07-30T20:00:00Z,30.8,20.5,0,351,3.5,3.1
2022-07-30T21:00:00Z,29.4,23,0,350,0,3.5
2022-07-30T22:00:00Z,27.8,28.3,0,356,0,3.5
2022-07-30T23:00:00Z,25.9,31.5,0,5,0,1.9
2022-07-31T00:00:00Z,23.6,38.2,0,344,0,0.8
2022-07-31T01:00:00Z,22.2,42,0,343,0,0.5
2022-07-31T02:00:00Z,21.7,44.3,0,26,0,0.3
2022-07-31T03:00:00Z,21.2,50.5,0,20,0,1
2022-07-31T04:00:00Z,19.8,55.2,0,309,0,0.6
2022-07-31T05:00:00Z,18.6,61.8,0,210,0,0.3
2022-07-31T06:00:00Z,19.1,60.8,0,173,24.3,0.3
2022-07-31T07:00:00Z,23.9,51,0,44,155,0.5
2022-07-31T08:00:00Z,27.3,37.7,0,141,338.3,1
2022-07-31T09:00:00Z,28.8,33.7,0,161,527.5,1.6
2022-07-31T10:00:00Z,30.1,30.7,0,190,688.3,2.1
2022-07-31T11:00:00Z,31.2,31.2,0,161,806.8,2.1
2022-07-31T12:00:00Z,32.5,28,0,261,879.8,2
2022-07-31T13:00:00Z,33.9,23.2,0,70,909.3,1.7
2022-07-31T14:00:00Z,34.6,23.3,0,141,871.8,2.4
2022-07-31T15:00:00Z,34.4,26.8,0,183,790.7,2.5
2022-07-31T16:00:00Z,34.1,26.2,0,188,676,2.5
2022-07-31T17:00:00Z,34.5,25,0,220,512,2.3
2022-07-31T18:00:00Z,34.3,25,0,197,324.8,1.9
2022-07-31T19:00:00Z,33.2,25.8,0,213,145.5,1.9
2022-07-31T20:00:00Z,29.8,33,0,220,2,0.6
2022-07-31T21:00:00Z,26.3,43.3,0,195,0,0.5
2022-07-31T22:00:00Z,24.3,51.2,0,206,0,0.1
2022-07-31T23:00:00Z,23.3,55.5,0,194,0,0
2022-08-01T00:00:00Z,22.8,60.8,0,185,0,0.2
2022-08-01T01:00:00Z,21.9,65.3,0,162,0,0.3
2022-08-01T02:00:00Z,21.4,68,0,222,0,0.1
2022-08-01T03:00:00Z,20.2,75,0,189,0,0.2
2022-08-01T04:00:00Z,20,76,0,263,0,0.2
2022-08-01T05:00:00Z,19.6,78.2,0,306,0,0.1
2022-08-01T06:00:00Z,20.9,72.3,0,9,21.7,0.5
2022-08-01T07:00:00Z,25.5,52.3,0,13,152,0.7
2022-08-01T08:00:00Z,28.6,42.7,0,87,330.5,1
2022-08-01T09:00:00Z,29.4,37.8,0,128,518.5,2.4
2022-08-01T10:00:00Z,30.7,37.2,0,146,678,2
2022-08-01T11:00:00Z,32.3,34.2,0,140,798.3,1.9
2022-08-01T12:00:00Z,33.9,29.8,0,158,875.3,1.9
2022-08-01T13:00:00Z,35,27,0,183,896.7,2.1
2022-08-01T14:00:00Z,36.1,22.3,0,204,876.2,1.7
2022-08-01T15:00:00Z,36.3,21.3,0,201,791.7,2.2
2022-08-01T16:00:00Z,36.6,19.5,0,195,672.2,2.4
2022-08-01T17:00:00Z,36.5,18.2,0,238,513.2,2
2022-08-01T18:00:00Z,36,17.5,0,283,319.5,1.8
2022-08-01T19:00:00Z,35.2,19,0,272,129.2,1.3
2022-08-01T20:00:00Z,31.7,25,0,223,0.5,0.8
2022-08-01T21:00:00Z,29.6,33.5,0,197,0,1.2
2022-08-01T22:00:00Z,30.3,31.5,0,227,0,1.6
2022-08-01T23:00:00Z,29.6,29.8,0,232,0,1.3
2022-08-02T00:00:00Z,28.8,30.3,0,281,0,1.1
2022-08-02T01:00:00Z,27.8,30.3,0,323,0,1.5
2022-08-02T02:00:00Z,25.9,35.2,0,22,0,1
2022-08-02T03:00:00Z,23.2,44.8,0,204,0,0.6
2022-08-02T04:00:00Z,21.7,55,0,281,0,0.5
2022-08-02T05:00:00Z,21.9,58.2,0,340,0,0.4
